url,title,content
https://www.consystec.com/pr2026proto/web/interface.htm?id=49-89,Interface 49-89,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Police Vehicles emergency vehicle tracking data Municipal Public Safety Dispatch None identified Municipal Police Vehicles incident scene images Municipal Public Safety Dispatch None identified Municipal Police Vehicles incident scene status Municipal Public Safety Dispatch None identified Municipal Public Safety Dispatch suggested route Municipal Police Vehicles None identified Municipal Public Safety Dispatch decision support info Municipal Police Vehicles None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=5-294,Interface 5-294,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Airport Operations Center alternate mode service data MBA Transit Operations Center US: TCIP - Secure Internet (ITS) MBA Transit Operations Center transit alternate mode info Airport Operations Center US: TCIP - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=5-69,Interface 5-69,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Airport Operations Center alternate mode service data Municipal Local Transit Operations Centers US: TCIP - Secure Internet (ITS) Municipal Local Transit Operations Centers transit alternate mode info Airport Operations Center US: TCIP - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-102,Interface 51-102,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs emergency routes State Emergency Management Agency Systems (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs emergency traffic control info State Emergency Management Agency Systems US: TMDD - NTCIP Messaging Municipal SMCs road network status assessment State Emergency Management Agency Systems (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs resource deployment status State Emergency Management Agency Systems (None-Data) - Secure Internet (ITS) Municipal SMCs emergency plan coordination State Emergency Management Agency Systems (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs incident response coordination State Emergency Management Agency Systems None identified Municipal SMCs incident report State Emergency Management Agency Systems None identified Municipal SMCs road network conditions State Emergency Management Agency Systems US: TMDD - NTCIP Messaging Municipal SMCs incident info State Emergency Management Agency Systems US: TMDD - NTCIP Messaging State Emergency Management Agency Systems threat info Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) State Emergency Management Agency Systems emergency route request Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) State Emergency Management Agency Systems evacuation info Municipal SMCs (None-Data) - Secure Internet (ITS) State Emergency Management Agency Systems emergency traffic control request Municipal SMCs US: TMDD - NTCIP Messaging State Emergency Management Agency Systems transportation system status Municipal SMCs (None-Data) - Secure Internet (ITS) State Emergency Management Agency Systems resource request Municipal SMCs (None-Data) - Secure Internet (ITS) State Emergency Management Agency Systems emergency plan coordination Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) State Emergency Management Agency Systems incident response coordination Municipal SMCs None identified State Emergency Management Agency Systems incident report Municipal SMCs None identified State Emergency Management Agency Systems incident response status Municipal SMCs (None-Data) - Secure Internet (ITS) State Emergency Management Agency Systems incident info Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-106,Interface 51-106,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs emergency routes PR Police Dispatch (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs emergency plan coordination PR Police Dispatch (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs alert status PR Police Dispatch (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs incident response coordination PR Police Dispatch None identified Municipal SMCs incident report PR Police Dispatch None identified Municipal SMCs road network conditions PR Police Dispatch US: TMDD - NTCIP Messaging Municipal SMCs incident info PR Police Dispatch US: TMDD - NTCIP Messaging PR Police Dispatch threat info Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) PR Police Dispatch emergency route request Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) PR Police Dispatch emergency plan coordination Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) PR Police Dispatch alert notification Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) PR Police Dispatch incident report Municipal SMCs None identified PR Police Dispatch incident response coordination Municipal SMCs None identified PR Police Dispatch incident response status Municipal SMCs (None-Data) - Secure Internet (ITS) PR Police Dispatch incident info Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-115,Interface 51-115,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs event plans_ud PRHTA Information Services None identified Municipal SMCs transportation operational strategies PRHTA Information Services (None-Data) - Secure Internet (ITS) Municipal SMCs incident info PRHTA Information Services US: TMDD - NTCIP Messaging Municipal SMCs device status PRHTA Information Services US: TMDD - NTCIP Messaging Municipal SMCs device data PRHTA Information Services US: TMDD - NTCIP Messaging Municipal SMCs device control request PRHTA Information Services US: TMDD - NTCIP Messaging Municipal SMCs traffic images PRHTA Information Services None identified Municipal SMCs road network conditions PRHTA Information Services US: TMDD - NTCIP Messaging PRHTA Information Services road network environmental situation data Municipal SMCs (None-Data) - Secure Internet (ITS) PRHTA Information Services event plans_ud Municipal SMCs None identified PRHTA Information Services transportation operational strategies Municipal SMCs (None-Data) - Secure Internet (ITS) PRHTA Information Services traffic images Municipal SMCs None identified PRHTA Information Services road network conditions Municipal SMCs US: TMDD - NTCIP Messaging PRHTA Information Services incident info Municipal SMCs US: TMDD - NTCIP Messaging PRHTA Information Services device status Municipal SMCs US: TMDD - NTCIP Messaging PRHTA Information Services device data Municipal SMCs US: TMDD - NTCIP Messaging PRHTA Information Services device control request Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-128,Interface 51-128,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs maint and constr resource request PRHTA Maintenance and Construction Systems (None-Data) - Secure Internet (ITS) Municipal SMCs incident info PRHTA Maintenance and Construction Systems US: TMDD - NTCIP Messaging PRHTA Maintenance and Construction Systems maint and constr resource response Municipal SMCs (None-Data) - Secure Internet (ITS) PRHTA Maintenance and Construction Systems incident info Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-151,Interface 51-151,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs emergency archive data PRHTA Crash Information System None identified PRHTA Crash Information System archive status Municipal SMCs US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-154,Interface 51-154,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs event plans_ud PRHTA TMC None identified Municipal SMCs transportation operational strategies PRHTA TMC (None-Data) - Secure Internet (ITS) Municipal SMCs traffic images PRHTA TMC None identified Municipal SMCs road network conditions PRHTA TMC US: TMDD - NTCIP Messaging Municipal SMCs incident info PRHTA TMC US: TMDD - NTCIP Messaging Municipal SMCs device status PRHTA TMC US: TMDD - NTCIP Messaging Municipal SMCs device data PRHTA TMC US: TMDD - NTCIP Messaging Municipal SMCs device control request PRHTA TMC US: TMDD - NTCIP Messaging PRHTA TMC event plans_ud Municipal SMCs None identified PRHTA TMC transportation operational strategies Municipal SMCs (None-Data) - Secure Internet (ITS) PRHTA TMC traffic images Municipal SMCs None identified PRHTA TMC road network conditions Municipal SMCs US: TMDD - NTCIP Messaging PRHTA TMC incident info Municipal SMCs US: TMDD - NTCIP Messaging PRHTA TMC device status Municipal SMCs US: TMDD - NTCIP Messaging PRHTA TMC device data Municipal SMCs US: TMDD - NTCIP Messaging PRHTA TMC device control request Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-173,Interface 51-173,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs traffic images Other Municipal SMC None identified Municipal SMCs road network conditions Other Municipal SMC US: TMDD - NTCIP Messaging Municipal SMCs incident info Other Municipal SMC US: TMDD - NTCIP Messaging Municipal SMCs device status Other Municipal SMC US: TMDD - NTCIP Messaging Municipal SMCs device data Other Municipal SMC US: TMDD - NTCIP Messaging Other Municipal SMC traffic images Municipal SMCs None identified Other Municipal SMC road network conditions Municipal SMCs US: TMDD - NTCIP Messaging Other Municipal SMC incident info Municipal SMCs US: TMDD - NTCIP Messaging Other Municipal SMC device status Municipal SMCs US: TMDD - NTCIP Messaging Other Municipal SMC device data Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-189,Interface 51-189,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Private Weather Information Provider qualified environmental conditions data Municipal SMCs None identified Private Weather Information Provider weather info Municipal SMCs None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-191,Interface 51-191,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs rail crossing advisories Rail Operations Centers (None-Data) - Secure Internet (ITS) Rail Operations Centers railroad schedules Municipal SMCs (None-Data) - Secure Internet (ITS) Rail Operations Centers railroad advisories Municipal SMCs (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-214,Interface 51-214,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Special Event Coordinators event plans Municipal SMCs (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-261,Interface 51-261,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs intersection safety application info Municipal Connected Vehicle Equipment (None-Data) - Secure Internet (ITS) Municipal SMCs intersection mgmt application info Municipal Connected Vehicle Equipment US: NTCIP Traffic Signal - SNMPv3/TLS Municipal Connected Vehicle Equipment intersection safety application status Municipal SMCs (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-267,Interface 51-267,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs ITS information_ud Municipal Infrastructure Systems None identified Municipal Infrastructure Systems ITS information_ud Municipal SMCs None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-272,Interface 51-272,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs emergency archive data Municipal Transportation Data Archive None identified Municipal Transportation Data Archive archive status Municipal SMCs US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-278,Interface 51-278,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs maint and constr resource request Metropistas TMC (None-Data) - Secure Internet (ITS) Municipal SMCs traffic images Metropistas TMC None identified Municipal SMCs road network conditions Metropistas TMC US: TMDD - NTCIP Messaging Municipal SMCs incident info Metropistas TMC US: TMDD - NTCIP Messaging Municipal SMCs device status Metropistas TMC US: TMDD - NTCIP Messaging Municipal SMCs device data Metropistas TMC US: TMDD - NTCIP Messaging Municipal SMCs device control request Metropistas TMC US: TMDD - NTCIP Messaging Metropistas TMC maint and constr work plans Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC current infrastructure restrictions Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC work zone info Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC roadway maintenance status Municipal SMCs (None-Data) - Secure Internet (ITS) Metropistas TMC maint and constr resource response Municipal SMCs (None-Data) - Secure Internet (ITS) Metropistas TMC traffic images Municipal SMCs None identified Metropistas TMC road network conditions Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC incident info Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC device status Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC device data Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-293,Interface 51-293,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs traffic images Metropistas TMC Information Services None identified Municipal SMCs road network conditions Metropistas TMC Information Services US: TMDD - NTCIP Messaging Municipal SMCs incident info Metropistas TMC Information Services US: TMDD - NTCIP Messaging Municipal SMCs device status Metropistas TMC Information Services US: TMDD - NTCIP Messaging Municipal SMCs device data Metropistas TMC Information Services US: TMDD - NTCIP Messaging Municipal SMCs device control request Metropistas TMC Information Services US: TMDD - NTCIP Messaging Metropistas TMC Information Services traffic images Municipal SMCs None identified Metropistas TMC Information Services road network conditions Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC Information Services incident info Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC Information Services device status Municipal SMCs US: TMDD - NTCIP Messaging Metropistas TMC Information Services device data Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-294,Interface 51-294,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs traffic control priority status MBA Transit Operations Center US: TCIP - Secure Internet (ITS) MBA Transit Operations Center traffic control priority request Municipal SMCs US: TCIP - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-52,Interface 51-52,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs work zone info Municipal Website US: TMDD - NTCIP Messaging Municipal SMCs roadway maintenance status Municipal Website (None-Data) - Secure Internet (ITS) Municipal SMCs maint and constr work plans Municipal Website US: TMDD - NTCIP Messaging Municipal SMCs current infrastructure restrictions Municipal Website US: TMDD - NTCIP Messaging Municipal SMCs incident info for public Municipal Website US: TMDD - NTCIP Messaging Municipal SMCs traffic images Municipal Website None identified Municipal SMCs road network conditions Municipal Website US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-62,Interface 51-62,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs incident info PR Water Level Monitoring and Flood Control US: TMDD - NTCIP Messaging PR Water Level Monitoring and Flood Control threat info Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) PR Water Level Monitoring and Flood Control incident info Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-69,Interface 51-69,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs traffic control priority status Municipal Local Transit Operations Centers US: TCIP - Secure Internet (ITS) Municipal SMCs road network conditions Municipal Local Transit Operations Centers US: TMDD - NTCIP Messaging Municipal Local Transit Operations Centers traffic control priority request Municipal SMCs US: TCIP - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-83,Interface 51-83,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs traffic archive data MPO Transportation Data Archive Data for Distribution (TBD) - OMG DDS MPO Transportation Data Archive archive status Municipal SMCs US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-89,Interface 51-89,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal SMCs emergency routes Municipal Public Safety Dispatch (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs emergency plan coordination Municipal Public Safety Dispatch (None-Data) - Guaranteed Secure Internet (ITS) Municipal SMCs emergency traffic control info Municipal Public Safety Dispatch US: TMDD - NTCIP Messaging Municipal SMCs road network conditions Municipal Public Safety Dispatch US: TMDD - NTCIP Messaging Municipal SMCs incident info Municipal Public Safety Dispatch US: TMDD - NTCIP Messaging Municipal Public Safety Dispatch threat info Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) Municipal Public Safety Dispatch emergency route request Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) Municipal Public Safety Dispatch emergency plan coordination Municipal SMCs (None-Data) - Guaranteed Secure Internet (ITS) Municipal Public Safety Dispatch emergency traffic control request Municipal SMCs US: TMDD - NTCIP Messaging Municipal Public Safety Dispatch incident response status Municipal SMCs (None-Data) - Secure Internet (ITS) Municipal Public Safety Dispatch incident info Municipal SMCs US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=51-96,Interface 51-96,(Click on image to view full-size) Source Element Information Flow Destination Element Standard National Weather Service qualified environmental conditions data Municipal SMCs None identified National Weather Service weather info Municipal SMCs None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-102,Interface 52-102,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website maint and constr work plans_ud State Emergency Management Agency Systems None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-104,Interface 52-104,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website transit service info PR Travel and Tourism Website US: TCIP - Secure Internet (ITS) Municipal Website road network conditions PR Travel and Tourism Website US: TMDD - NTCIP Messaging Municipal Website parking info PR Travel and Tourism Website US: ATIS - Secure Internet (ITS) Municipal Website incident info for public PR Travel and Tourism Website US: TMDD - NTCIP Messaging Municipal Website alternate mode info PR Travel and Tourism Website US: ATIS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-106,Interface 52-106,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website maint and constr work plans_ud PR Police Dispatch None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-128,Interface 52-128,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PRHTA Maintenance and Construction Systems work zone info Municipal Website US: TMDD - NTCIP Messaging PRHTA Maintenance and Construction Systems roadway maintenance status Municipal Website (None-Data) - Secure Internet (ITS) PRHTA Maintenance and Construction Systems maint and constr work plans Municipal Website US: TMDD - NTCIP Messaging PRHTA Maintenance and Construction Systems current infrastructure restrictions Municipal Website US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-187,Interface 52-187,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website interactive traveler info Private Travelers Personal Computing Devices US: ATIS - Secure Wireless Internet (ITS) Private Travelers Personal Computing Devices user profile Municipal Website (None-Data) - Secure Wireless Internet (ITS) Private Travelers Personal Computing Devices traveler request Municipal Website US: ATIS - Secure Wireless Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-252,Interface 52-252,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website electric charging services inventory Private Travelers Vehicles (None-Data) - Secure Wireless Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-270,Interface 52-270,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Electric Vehicle Charging Stations electric charging station info Municipal Website None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-68,Interface 52-68,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website traveler info for media Media US: ATIS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-69,Interface 52-69,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website maint and constr work plans_ud Municipal Local Transit Operations Centers None identified Municipal Local Transit Operations Centers transit and fare schedules Municipal Website US: TCIP - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=52-89,Interface 52-89,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Municipal Website maint and constr work plans_ud Municipal Public Safety Dispatch None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=54-151,Interface 54-151,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Motor Carrier Database archive coordination PRHTA Crash Information System US: ADMS - Guaranteed Secure Internet (ITS) PRHTA Crash Information System archive coordination PR Motor Carrier Database US: ADMS - Guaranteed Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=54-205,Interface 54-205,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Motor Carrier Database archive status FMCSA Safety and Fitness Electronic Record (SAFER) US: ADMS - Secure Internet (ITS) FMCSA Safety and Fitness Electronic Record (SAFER) commercial vehicle archive data PR Motor Carrier Database Data for Distribution (TBD) - OMG DDS
https://www.consystec.com/pr2026proto/web/interface.htm?id=54-99,Interface 54-99,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Motor Carrier Database archive status PR CVIEW System US: ADMS - Secure Internet (ITS) PR CVIEW System commercial vehicle archive data PR Motor Carrier Database Data for Distribution (TBD) - OMG DDS
https://www.consystec.com/pr2026proto/web/interface.htm?id=57-204,Interface 57-204,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Roadside Safety Inspection System citation PR E-Citation Process (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=58-205,Interface 58-205,(Click on image to view full-size) Source Element Information Flow Destination Element Standard FMCSA Safety and Fitness Electronic Record (SAFER) credentials status info PR Electronic Bypass Stations (None-Data) - Secure Internet (ITS) FMCSA Safety and Fitness Electronic Record (SAFER) credentials info PR Electronic Bypass Stations (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=58-99,Interface 58-99,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Electronic Bypass Stations daily site activity data PR CVIEW System (None-Data) - Secure Internet (ITS) PR CVIEW System safety status info PR Electronic Bypass Stations US: SAE J3067 (J2735 SE) - Secure Internet (ITS) PR CVIEW System credentials status info PR Electronic Bypass Stations (None-Data) - Secure Internet (ITS) PR CVIEW System credentials info PR Electronic Bypass Stations (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-118,Interface 6-118,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests PRHTA Data Portal US: ADMS - Secure Internet (ITS) Archive Data Users archive analysis requests PRHTA Data Portal US: ADMS - Secure Internet (ITS) PRHTA Data Portal archived data products Archive Data Users US: ADMS - Secure Internet (ITS) PRHTA Data Portal archive request confirmation Archive Data Users (None-Data) - Secure Internet (ITS) PRHTA Data Portal archive analysis results Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-151,Interface 6-151,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests PRHTA Crash Information System US: ADMS - Secure Internet (ITS) PRHTA Crash Information System archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-152,Interface 6-152,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests PRHTA Statewide Asset Management System US: ADMS - Secure Internet (ITS) PRHTA Statewide Asset Management System archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-155,Interface 6-155,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests PRHTA Transit Database US: ADMS - Secure Internet (ITS) PRHTA Transit Database archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-272,Interface 6-272,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests Municipal Transportation Data Archive US: ADMS - Secure Internet (ITS) Municipal Transportation Data Archive archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-284,Interface 6-284,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests Metropistas Data Archive US: ADMS - Secure Internet (ITS) Metropistas Data Archive archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=6-83,Interface 6-83,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Archive Data Users archived data product requests MPO Transportation Data Archive US: ADMS - Secure Internet (ITS) MPO Transportation Data Archive archived data products Archive Data Users US: ADMS - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=60-69,Interface 60-69,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Financial Institution settlement Municipal Local Transit Operations Centers None identified Municipal Local Transit Operations Centers payment request Financial Institution None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=61-114,Interface 61-114,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Private Fleet Management Systems request for permit PR CVO Credentials Interface (None-Data) - Secure Internet (ITS) Private Fleet Management Systems tax filing PR CVO Credentials Interface (None-Data) - Secure Internet (ITS) Private Fleet Management Systems credential application PR CVO Credentials Interface (None-Data) - Secure Internet (ITS) Private Fleet Management Systems audit data PR CVO Credentials Interface (None-Data) - Secure Internet (ITS) PR CVO Credentials Interface commercial vehicle permit Private Fleet Management Systems (None-Data) - Secure Internet (ITS) PR CVO Credentials Interface credentials status info Private Fleet Management Systems (None-Data) - Secure Internet (ITS) PR CVO Credentials Interface credentials info Private Fleet Management Systems (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=61-115,Interface 61-115,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Private Fleet Management Systems freight traveler info preferences PRHTA Information Services (None-Data) - Secure Internet (ITS) Private Fleet Management Systems commercial vehicle trip info PRHTA Information Services (None-Data) - Secure Internet (ITS) PRHTA Information Services road weather advisories Private Fleet Management Systems US: TMDD - NTCIP Messaging PRHTA Information Services road network environmental situation data Private Fleet Management Systems (None-Data) - Secure Internet (ITS) PRHTA Information Services freight-specific traveler info Private Fleet Management Systems (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=61-99,Interface 61-99,(Click on image to view full-size) Source Element Information Flow Destination Element Standard Private Fleet Management Systems request for permit PR CVIEW System (None-Data) - Secure Internet (ITS) Private Fleet Management Systems cv repair status PR CVIEW System (None-Data) - Secure Internet (ITS) Private Fleet Management Systems credential application PR CVIEW System (None-Data) - Secure Internet (ITS) PR CVIEW System route restrictions Private Fleet Management Systems (None-Data) - Secure Internet (ITS) PR CVIEW System cv driver record Private Fleet Management Systems (None-Data) - Secure Internet (ITS) PR CVIEW System credentials status info Private Fleet Management Systems (None-Data) - Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=62-102,Interface 62-102,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Water Level Monitoring and Flood Control incident response coordination State Emergency Management Agency Systems None identified PR Water Level Monitoring and Flood Control incident report State Emergency Management Agency Systems None identified State Emergency Management Agency Systems incident response coordination PR Water Level Monitoring and Flood Control None identified State Emergency Management Agency Systems incident report PR Water Level Monitoring and Flood Control None identified
https://www.consystec.com/pr2026proto/web/interface.htm?id=62-128,Interface 62-128,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Water Level Monitoring and Flood Control transportation system status PRHTA Maintenance and Construction Systems (None-Data) - Secure Internet (ITS) PR Water Level Monitoring and Flood Control maint and constr resource request PRHTA Maintenance and Construction Systems (None-Data) - Secure Internet (ITS) PR Water Level Monitoring and Flood Control incident response status PRHTA Maintenance and Construction Systems (None-Data) - Secure Internet (ITS) PR Water Level Monitoring and Flood Control emergency plan coordination PRHTA Maintenance and Construction Systems (None-Data) - Guaranteed Secure Internet (ITS) PRHTA Maintenance and Construction Systems road network status assessment PR Water Level Monitoring and Flood Control (None-Data) - Guaranteed Secure Internet (ITS) PRHTA Maintenance and Construction Systems maint and constr resource response PR Water Level Monitoring and Flood Control (None-Data) - Secure Internet (ITS) PRHTA Maintenance and Construction Systems emergency plan coordination PR Water Level Monitoring and Flood Control (None-Data) - Guaranteed Secure Internet (ITS)
https://www.consystec.com/pr2026proto/web/interface.htm?id=62-154,Interface 62-154,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Water Level Monitoring and Flood Control threat info PRHTA TMC (None-Data) - Guaranteed Secure Internet (ITS) PR Water Level Monitoring and Flood Control incident info PRHTA TMC US: TMDD - NTCIP Messaging PRHTA TMC incident info PR Water Level Monitoring and Flood Control US: TMDD - NTCIP Messaging
https://www.consystec.com/pr2026proto/web/interface.htm?id=62-278,Interface 62-278,(Click on image to view full-size) Source Element Information Flow Destination Element Standard PR Water Level Monitoring and Flood Control threat info Metropistas TMC (None-Data) - Guaranteed Secure Internet (ITS) PR Water Level Monitoring and Flood Control incident info Metropistas TMC US: TMDD - NTCIP Messaging Metropistas TMC incident info PR Water Level Monitoring and Flood Control US: TMDD - NTCIP Messaging
